Sensor;Navn;Dato;Breddegrad;Længdegrad;Temperatur°C;LuftfugtighedRH%;CO2 ppm;VOC ppb;Lydniveau dB;Min;Max;Lysniveau lux;Lys farve K;Optaget;Batteri mV;Dækning dB
53e1e;S.11 GBG. E236;20.09.2024 02:19;55.69486733920517;12.551568746566774;22,3;64,5;587;335;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 02:34;55.69486733920517;12.551568746566774;22,3;64,4;605;340;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 02:49;55.69486733920517;12.551568746566774;22,3;64,2;599;341;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 03:04;55.69486733920517;12.551568746566774;22,3;64,1;560;343;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 03:19;55.69486733920517;12.551568746566774;22,3;64,1;597;347;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 03:34;55.69486733920517;12.551568746566774;22,3;63,9;577;347;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 03:49;55.69486733920517;12.551568746566774;22,3;63,9;571;351;39;39;41;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 04:05;55.69486733920517;12.551568746566774;22,3;63,7;588;351;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 04:20;55.69486733920517;12.551568746566774;22,3;63,7;566;352;39;39;41;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 04:35;55.69486733920517;12.551568746566774;22,3;63,6;570;354;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 04:50;55.69486733920517;12.551568746566774;22,3;63,5;585;356;39;39;41;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 05:05;55.69486733920517;12.551568746566774;22,3;63,5;591;357;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 05:20;55.69486733920517;12.551568746566774;22,3;63,8;555;351;39;39;40;0;0;0;2880;-82
53e1e;S.11 GBG. E236;20.09.2024 05:35;55.69486733920517;12.551568746566774;22,2;63,8;598;335;40;39;46;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 05:50;55.69486733920517;12.551568746566774;22,2;63,9;577;319;39;39;40;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 06:05;55.69486733920517;12.551568746566774;22,1;64,0;549;307;39;39;40;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 06:20;55.69486733920517;12.551568746566774;22,1;64,0;552;297;39;39;40;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 06:35;55.69486733920517;12.551568746566774;22,1;64,0;562;290;39;39;40;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 06:50;55.69486733920517;12.551568746566774;22,0;64,1;565;284;39;39;40;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 07:05;55.69486733920517;12.551568746566774;22,0;64,2;562;282;39;39;40;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 07:20;55.69486733920517;12.551568746566774;22,0;64,3;547;277;39;39;40;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 07:35;55.69486733920517;12.551568746566774;21,9;64,5;578;276;39;39;41;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 07:50;55.69486733920517;12.551568746566774;21,9;64,8;551;278;39;39;40;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 08:05;55.69486733920517;12.551568746566774;21,9;65,0;540;280;39;39;41;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 08:20;55.69486733920517;12.551568746566774;21,9;65,7;606;276;43;39;66;62;3743;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 08:35;55.69486733920517;12.551568746566774;22,1;67,5;914;282;54;39;78;72;4454;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 08:50;55.69486733920517;12.551568746566774;22,4;67,9;1016;314;50;39;63;86;4167;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 09:05;55.69486733920517;12.551568746566774;22,6;68,0;1115;333;48;40;71;84;4147;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 09:20;55.69486733920517;12.551568746566774;22,8;68,2;1176;345;48;41;65;90;4192;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 09:35;55.69486733920517;12.551568746566774;22,9;67,8;1174;353;50;41;59;90;4200;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 09:50;55.69486733920517;12.551568746566774;23,0;67,6;1211;349;55;42;65;68;3771;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 10:05;55.69486733920517;12.551568746566774;23,1;67,2;1147;351;54;45;80;90;4191;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 10:20;55.69486733920517;12.551568746566774;23,2;67,2;1218;351;51;41;69;92;4214;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 10:35;55.69486733920517;12.551568746566774;23,3;67,1;1234;354;52;40;66;88;4169;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 10:50;55.69486733920517;12.551568746566774;23,5;67,4;1297;359;54;42;74;96;4242;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 11:05;55.69486733920517;12.551568746566774;23,6;67,6;1321;361;55;41;72;72;4511;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 11:20;55.69486733920517;12.551568746566774;23,6;66,7;1198;363;53;41;88;80;4542;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 11:35;55.69486733920517;12.551568746566774;23,6;66,0;1075;349;47;41;66;74;3860;0;2880;-85
53e1e;S.11 GBG. E236;20.09.2024 11:50;55.69486733920517;12.551568746566774;23,4;65,3;883;338;42;41;47;76;3864;0;2880;-85
53e1e;S.11 GBG. E236;20.09.2024 12:06;55.69486733920517;12.551568746566774;23,2;64,7;721;322;42;40;48;78;3845;1;2880;-85
53e1e;S.11 GBG. E236;20.09.2024 12:21;55.69486733920517;12.551568746566774;23,2;65,0;790;304;46;41;63;86;3810;1;2880;-85
53e1e;S.11 GBG. E236;20.09.2024 12:36;55.69486733920517;12.551568746566774;23,4;66,7;932;295;57;45;67;84;3865;1;2880;-87
53e1e;S.11 GBG. E236;20.09.2024 12:51;55.69486733920517;12.551568746566774;23,6;68,1;1078;325;62;53;95;114;3934;1;2880;-87
53e1e;S.11 GBG. E236;20.09.2024 13:06;55.69486733920517;12.551568746566774;23,9;67,9;1184;350;64;46;85;86;3879;1;2880;-87
53e1e;S.11 GBG. E236;20.09.2024 13:21;55.69486733920517;12.551568746566774;24,3;66,4;1181;359;53;41;73;92;3870;1;2880;-87
53e1e;S.11 GBG. E236;20.09.2024 13:36;55.69486733920517;12.551568746566774;24,3;65,8;1239;355;59;44;84;106;4154;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 13:51;55.69486733920517;12.551568746566774;24,5;65,7;1364;356;55;43;75;106;4205;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 14:06;55.69486733920517;12.551568746566774;24,8;66,3;1536;367;52;42;62;106;4200;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 14:21;55.69486733920517;12.551568746566774;24,9;66,4;1565;386;58;43;79;98;4105;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 14:36;55.69486733920517;12.551568746566774;25,1;65,3;1482;409;55;46;70;100;4206;1;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 14:51;55.69486733920517;12.551568746566774;25,2;64,9;1449;385;63;46;80;94;4144;1;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 15:06;55.69486733920517;12.551568746566774;25,4;65,0;1481;392;58;46;69;102;4229;1;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 15:21;55.69486733920517;12.551568746566774;25,5;64,2;1451;391;61;48;74;86;4107;1;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 15:36;55.69486733920517;12.551568746566774;25,6;62,9;1321;380;52;44;67;92;4181;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 15:51;55.69486733920517;12.551568746566774;25,7;61,8;1314;362;59;47;87;76;4092;1;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 16:06;55.69486733920517;12.551568746566774;25,4;60,4;1065;348;56;44;81;70;3862;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 16:21;55.69486733920517;12.551568746566774;25,1;59,6;906;324;45;44;56;12;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 16:36;55.69486733920517;12.551568746566774;24,9;59,1;749;308;44;43;48;12;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 16:51;55.69486733920517;12.551568746566774;24,7;58,3;715;293;43;43;44;14;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 17:06;55.69486733920517;12.551568746566774;24,6;58,1;661;278;43;42;45;12;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 17:21;55.69486733920517;12.551568746566774;24,5;58,6;645;282;43;42;44;18;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 17:36;55.69486733920517;12.551568746566774;24,4;59,1;647;292;42;42;44;4;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 17:51;55.69486733920517;12.551568746566774;24,3;59,4;628;303;42;42;43;4;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 18:06;55.69486733920517;12.551568746566774;24,2;59,7;612;314;42;42;43;4;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 18:21;55.69486733920517;12.551568746566774;24,1;60,0;608;324;42;42;43;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 18:36;55.69486733920517;12.551568746566774;24,0;60,2;609;328;42;41;43;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 18:51;55.69486733920517;12.551568746566774;24,0;60,5;593;337;42;41;43;2;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 19:06;55.69486733920517;12.551568746566774;23,9;60,7;612;340;42;41;43;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 19:22;55.69486733920517;12.551568746566774;23,8;60,9;636;343;42;41;43;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 19:37;55.69486733920517;12.551568746566774;23,8;61,1;595;344;41;41;43;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 19:52;55.69486733920517;12.551568746566774;23,7;61,2;611;346;41;41;42;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 20:07;55.69486733920517;12.551568746566774;23,7;61,3;621;349;41;40;42;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 20:22;55.69486733920517;12.551568746566774;23,6;61,5;610;350;41;41;42;0;0;0;2877;-85
53e1e;S.11 GBG. E236;20.09.2024 20:37;55.69486733920517;12.551568746566774;23,6;61,5;625;348;41;41;48;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 20:52;55.69486733920517;12.551568746566774;23,5;61,6;627;350;41;41;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 21:07;55.69486733920517;12.551568746566774;23,5;61,7;636;349;41;41;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 21:22;55.69486733920517;12.551568746566774;23,4;61,8;623;349;41;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 21:37;55.69486733920517;12.551568746566774;23,4;61,7;598;351;41;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 21:52;55.69486733920517;12.551568746566774;23,4;61,8;619;354;41;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 22:07;55.69486733920517;12.551568746566774;23,3;61,7;670;357;41;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 22:22;55.69486733920517;12.551568746566774;23,3;61,7;589;355;41;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 22:37;55.69486733920517;12.551568746566774;23,3;61,7;621;354;40;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 22:52;55.69486733920517;12.551568746566774;23,2;61,7;612;353;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 23:07;55.69486733920517;12.551568746566774;23,2;61,6;615;353;40;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 23:22;55.69486733920517;12.551568746566774;23,2;61,5;614;354;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 23:37;55.69486733920517;12.551568746566774;23,2;61,4;606;350;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;20.09.2024 23:52;55.69486733920517;12.551568746566774;23,1;61,4;612;349;41;40;44;60;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 00:07;55.69486733920517;12.551568746566774;23,1;61,5;631;348;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 00:22;55.69486733920517;12.551568746566774;23,1;61,4;617;349;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 00:37;55.69486733920517;12.551568746566774;23,1;61,4;629;351;41;40;42;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 00:52;55.69486733920517;12.551568746566774;23,1;61,5;588;355;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 01:07;55.69486733920517;12.551568746566774;23,1;61,6;591;354;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 01:22;55.69486733920517;12.551568746566774;23,1;61,5;579;353;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 01:37;55.69486733920517;12.551568746566774;23,0;61,6;622;358;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 01:52;55.69486733920517;12.551568746566774;23,0;61,6;567;361;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 02:07;55.69486733920517;12.551568746566774;23,0;61,6;595;360;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 02:22;55.69486733920517;12.551568746566774;23,0;61,5;597;361;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 02:37;55.69486733920517;12.551568746566774;23,0;61,5;600;362;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 02:53;55.69486733920517;12.551568746566774;23,0;61,5;585;364;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 03:08;55.69486733920517;12.551568746566774;23,0;61,6;591;362;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 03:23;55.69486733920517;12.551568746566774;23,0;61,5;619;360;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 03:38;55.69486733920517;12.551568746566774;22,9;61,5;626;363;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 03:53;55.69486733920517;12.551568746566774;22,9;61,4;552;363;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 04:08;55.69486733920517;12.551568746566774;22,9;61,5;576;362;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 04:23;55.69486733920517;12.551568746566774;22,9;61,4;588;362;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 04:38;55.69486733920517;12.551568746566774;22,9;61,3;607;363;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 04:53;55.69486733920517;12.551568746566774;22,9;61,4;580;364;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 05:08;55.69486733920517;12.551568746566774;22,9;61,4;559;364;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 05:23;55.69486733920517;12.551568746566774;22,9;61,4;583;362;40;39;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 05:38;55.69486733920517;12.551568746566774;22,9;61,3;585;363;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 05:53;55.69486733920517;12.551568746566774;22,9;61,3;579;364;40;39;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 06:08;55.69486733920517;12.551568746566774;22,9;61,4;594;366;40;40;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 06:23;55.69486733920517;12.551568746566774;22,9;61,3;573;367;40;39;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 06:38;55.69486733920517;12.551568746566774;22,9;61,2;559;364;40;39;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 06:53;55.69486733920517;12.551568746566774;22,9;61,2;582;364;40;39;41;0;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 07:08;55.69486733920517;12.551568746566774;22,8;61,2;555;369;40;40;41;2;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 07:23;55.69486733920517;12.551568746566774;22,8;61,2;540;370;40;40;41;2;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 07:38;55.69486733920517;12.551568746566774;22,8;61,2;581;372;40;40;41;2;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 07:53;55.69486733920517;12.551568746566774;22,8;61,2;587;373;40;39;41;2;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 08:08;55.69486733920517;12.551568746566774;22,8;61,2;611;375;40;40;41;2;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 08:23;55.69486733920517;12.551568746566774;22,8;61,2;588;377;40;40;44;4;0;0;2877;-87
53e1e;S.11 GBG. E236;21.09.2024 08:38;55.69486733920517;12.551568746566774;22,8;61,1;575;376;40;40;41;4;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 08:53;55.69486733920517;12.551568746566774;22,8;61,1;539;380;40;39;41;4;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 09:08;55.69486733920517;12.551568746566774;22,8;61,1;574;380;40;40;41;4;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 09:23;55.69486733920517;12.551568746566774;22,8;61,1;543;382;40;39;41;6;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 09:38;55.69486733920517;12.551568746566774;22,7;61,1;567;382;40;39;41;6;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 09:53;55.69486733920517;12.551568746566774;22,7;61,1;551;381;40;40;41;6;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 10:08;55.69486733920517;12.551568746566774;22,7;61,1;527;386;40;40;41;8;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 10:23;55.69486733920517;12.551568746566774;22,7;61,1;530;384;40;40;41;8;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 10:39;55.69486733920517;12.551568746566774;22,7;61,0;563;383;40;40;41;8;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 10:54;55.69486733920517;12.551568746566774;22,7;61,0;538;385;40;39;41;10;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 11:09;55.69486733920517;12.551568746566774;22,7;61,0;518;386;40;39;41;12;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 11:24;55.69486733920517;12.551568746566774;22,7;61,0;544;385;40;40;42;14;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 11:39;55.69486733920517;12.551568746566774;22,7;60,9;533;388;40;39;41;16;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 11:54;55.69486733920517;12.551568746566774;22,7;60,9;544;386;40;39;41;18;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 12:09;55.69486733920517;12.551568746566774;22,7;60,9;547;385;40;40;41;20;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 12:24;55.69486733920517;12.551568746566774;22,7;60,8;533;383;40;39;41;24;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 12:39;55.69486733920517;12.551568746566774;22,8;60,7;556;382;40;40;41;52;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 12:54;55.69486733920517;12.551568746566774;22,8;60,7;551;386;40;40;41;72;4325;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 13:09;55.69486733920517;12.551568746566774;22,8;60,7;544;383;40;40;41;48;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 13:24;55.69486733920517;12.551568746566774;22,8;60,7;526;380;40;40;41;54;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 13:39;55.69486733920517;12.551568746566774;22,8;60,7;569;386;40;39;41;72;4401;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 13:54;55.69486733920517;12.551568746566774;22,8;60,6;560;386;40;39;41;58;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 14:09;55.69486733920517;12.551568746566774;22,8;60,6;553;384;40;39;41;32;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 14:24;55.69486733920517;12.551568746566774;22,8;60,5;549;383;40;40;41;32;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 14:39;55.69486733920517;12.551568746566774;22,8;60,6;551;383;40;40;41;30;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 14:54;55.69486733920517;12.551568746566774;22,9;60,5;542;379;40;40;42;30;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 15:09;55.69486733920517;12.551568746566774;22,9;60,5;550;380;40;40;41;28;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 15:24;55.69486733920517;12.551568746566774;22,9;60,5;536;378;40;39;41;18;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 15:39;55.69486733920517;12.551568746566774;22,9;60,4;558;379;40;39;41;14;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 15:54;55.69486733920517;12.551568746566774;22,9;60,4;565;379;40;40;41;12;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 16:09;55.69486733920517;12.551568746566774;22,9;60,4;557;378;40;39;41;10;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 16:24;55.69486733920517;12.551568746566774;22,9;60,3;529;378;40;40;41;10;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 16:39;55.69486733920517;12.551568746566774;22,9;60,2;557;378;40;40;42;12;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 16:54;55.69486733920517;12.551568746566774;23,0;60,2;555;378;40;40;42;12;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 17:09;55.69486733920517;12.551568746566774;23,0;60,2;568;381;40;40;41;8;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 17:24;55.69486733920517;12.551568746566774;23,0;60,1;561;384;40;40;41;16;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 17:39;55.69486733920517;12.551568746566774;23,0;60,1;576;387;40;40;41;4;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 17:54;55.69486733920517;12.551568746566774;23,0;60,1;580;379;40;39;42;2;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 18:09;55.69486733920517;12.551568746566774;23,0;60,1;573;380;40;39;41;2;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 18:25;55.69486733920517;12.551568746566774;23,0;60,1;568;398;40;40;41;2;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 18:40;55.69486733920517;12.551568746566774;23,0;60,1;561;390;40;40;41;2;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 18:55;55.69486733920517;12.551568746566774;23,0;60,0;579;397;40;40;42;2;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 19:10;55.69486733920517;12.551568746566774;23,0;60,0;564;392;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 19:25;55.69486733920517;12.551568746566774;23,0;60,0;581;384;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 19:40;55.69486733920517;12.551568746566774;23,0;60,0;529;380;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 19:55;55.69486733920517;12.551568746566774;23,0;60,0;551;380;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 20:10;55.69486733920517;12.551568746566774;23,0;60,1;574;378;40;39;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 20:25;55.69486733920517;12.551568746566774;23,0;60,1;583;379;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 20:40;55.69486733920517;12.551568746566774;23,0;60,0;567;377;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 20:55;55.69486733920517;12.551568746566774;23,0;60,0;562;376;40;40;42;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 21:10;55.69486733920517;12.551568746566774;23,0;60,0;578;375;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 21:25;55.69486733920517;12.551568746566774;23,0;60,0;550;376;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 21:40;55.69486733920517;12.551568746566774;23,0;60,0;566;376;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 21:55;55.69486733920517;12.551568746566774;23,0;60,0;562;376;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 22:10;55.69486733920517;12.551568746566774;22,9;60,0;555;375;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 22:25;55.69486733920517;12.551568746566774;22,9;60,1;582;375;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 22:40;55.69486733920517;12.551568746566774;22,9;60,1;535;375;40;40;42;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 22:55;55.69486733920517;12.551568746566774;22,9;60,1;562;376;40;40;42;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 23:10;55.69486733920517;12.551568746566774;22,9;60,1;541;377;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 23:25;55.69486733920517;12.551568746566774;22,9;60,1;572;375;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 23:40;55.69486733920517;12.551568746566774;22,9;60,1;545;378;40;39;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;21.09.2024 23:55;55.69486733920517;12.551568746566774;22,9;60,1;530;376;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;22.09.2024 00:10;55.69486733920517;12.551568746566774;22,9;60,1;539;377;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;22.09.2024 00:25;55.69486733920517;12.551568746566774;22,9;60,1;560;380;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;22.09.2024 00:40;55.69486733920517;12.551568746566774;22,9;60,0;561;379;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;22.09.2024 00:55;55.69486733920517;12.551568746566774;22,9;60,0;561;379;40;40;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;22.09.2024 01:10;55.69486733920517;12.551568746566774;22,9;60,0;582;379;40;39;41;0;0;0;2877;-85
53e1e;S.11 GBG. E236;22.09.2024 01:25;55.69486733920517;12.551568746566774;22,9;60,0;547;380;40;40;41;0;0;0;2877;-85
